unique_id,ds,y
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2018-08-01,549
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2018-09-01,627
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2018-10-01,704
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2018-11-01,0
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2018-12-01,946
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-01-01,708
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-02-01,323
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-03-01,629
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-04-01,1335
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-05-01,958
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-06-01,803
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-07-01,1603
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-08-01,1635
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-09-01,0
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-10-01,1530
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-11-01,1710
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2019-12-01,1049
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-01-01,1672
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-02-01,44
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-03-01,958
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-04-01,13
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-05-01,9
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-06-01,0
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-07-01,0
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-08-01,360
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-09-01,478
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-10-01,385
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-11-01,461
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2020-12-01,981
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-01-01,286
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-02-01,1208
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-03-01,431
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-04-01,397
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-05-01,1162
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-06-01,199
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-07-01,1387
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-08-01,1136
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-09-01,2098
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-10-01,1141
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-11-01,1613
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2021-12-01,890
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-01-01,835
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-02-01,903
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-03-01,1115
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-04-01,964
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-05-01,1064
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-06-01,814
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-07-01,973
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-08-01,1235
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-09-01,1046
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-10-01,871
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-11-01,898
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2022-12-01,690
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-01-01,621
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-02-01,776
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-03-01,0
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-04-01,3618
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-05-01,781
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-06-01,779
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-07-01,628
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-08-01,960
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-09-01,4281
0301010072 CONSULTA MEDICA EM ATENCAO ESPECIALIZADA,2023-10-01,860
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2017-10-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2017-11-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2017-12-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-01-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-02-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-03-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-04-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-05-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-06-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-07-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-08-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-09-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-10-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-11-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2018-12-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-01-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-02-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-03-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-04-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-05-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-06-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-07-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-08-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-09-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-10-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-11-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2019-12-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-01-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-02-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-03-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-04-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-05-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-06-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-07-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-08-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-09-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-10-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-11-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2020-12-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-01-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-02-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-03-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-04-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-05-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-06-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-07-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-08-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-09-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-10-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-11-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2021-12-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-01-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-02-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-03-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-04-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-05-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-06-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-07-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-08-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-09-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-10-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-11-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2022-12-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-01-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-02-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-03-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-04-01,0
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-05-01,39
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-06-01,38
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-07-01,19
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-08-01,35
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-09-01,34
0301010307 TELECONSULTA MEDICA NA ATENCAO ESPECIALIZADA,2023-10-01,22
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2017-10-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2017-11-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2017-12-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-01-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-02-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-03-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-04-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-05-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-06-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-07-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-08-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-09-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-10-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-11-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2018-12-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-01-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-02-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-03-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-04-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-05-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-06-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-07-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-08-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-09-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-10-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-11-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2019-12-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-01-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-02-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-03-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-04-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-05-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-06-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-07-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-08-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-09-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-10-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-11-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2020-12-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-01-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-02-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-03-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-04-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-05-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-06-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-07-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-08-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-09-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-10-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-11-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2021-12-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-01-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-02-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-03-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-04-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-05-01,1
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-06-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-07-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-08-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-09-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-10-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-11-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2022-12-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-01-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-02-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-03-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-04-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-05-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-06-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-07-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-08-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-09-01,0
0301100152 RETIRADA DE PONTOS DE CIRURGIAS (POR PACIENTE),2023-10-01,0
0303050020 EXERCICIOS ORTOPTICOS,2017-10-01,0
0303050020 EXERCICIOS ORTOPTICOS,2017-11-01,0
0303050020 EXERCICIOS ORTOPTICOS,2017-12-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-01-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-02-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-03-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-04-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-05-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-06-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-07-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-08-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-09-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-10-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-11-01,0
0303050020 EXERCICIOS ORTOPTICOS,2018-12-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-01-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-02-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-03-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-04-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-05-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-06-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-07-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-08-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-09-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-10-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-11-01,0
0303050020 EXERCICIOS ORTOPTICOS,2019-12-01,0
0303050020 EXERCICIOS ORTOPTICOS,2020-01-01,0
0303050020 EXERCICIOS ORTOPTICOS,2020-02-01,12
0303050020 EXERCICIOS ORTOPTICOS,2020-03-01,0
0303050020 EXERCICIOS ORTOPTICOS,2020-04-01,0
0303050020 EXERCICIOS ORTOPTICOS,2020-05-01,0
0303050020 EXERCICIOS ORTOPTICOS,2020-06-01,0
0303050020 EXERCICIOS ORTOPTICOS,2020-07-01,0
0303050020 EXERCICIOS ORTOPTICOS,2020-08-01,0
0303050020 EXERCICIOS ORTOPTICOS,2020-09-01,10
0303050020 EXERCICIOS ORTOPTICOS,2020-10-01,2
0303050020 EXERCICIOS ORTOPTICOS,2020-11-01,0
0303050020 EXERCICIOS ORTOPTICOS,2020-12-01,11
0303050020 EXERCICIOS ORTOPTICOS,2021-01-01,0
0303050020 EXERCICIOS ORTOPTICOS,2021-02-01,0
0303050020 EXERCICIOS ORTOPTICOS,2021-03-01,0
0303050020 EXERCICIOS ORTOPTICOS,2021-04-01,0
0303050020 EXERCICIOS ORTOPTICOS,2021-05-01,1
0303050020 EXERCICIOS ORTOPTICOS,2021-06-01,3
0303050020 EXERCICIOS ORTOPTICOS,2021-07-01,3
0303050020 EXERCICIOS ORTOPTICOS,2021-08-01,2
0303050020 EXERCICIOS ORTOPTICOS,2021-09-01,0
0303050020 EXERCICIOS ORTOPTICOS,2021-10-01,0
0303050020 EXERCICIOS ORTOPTICOS,2021-11-01,12
0303050020 EXERCICIOS ORTOPTICOS,2021-12-01,8
0303050020 EXERCICIOS ORTOPTICOS,2022-01-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-02-01,34
0303050020 EXERCICIOS ORTOPTICOS,2022-03-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-04-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-05-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-06-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-07-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-08-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-09-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-10-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-11-01,0
0303050020 EXERCICIOS ORTOPTICOS,2022-12-01,0
0303050020 EXERCICIOS ORTOPTICOS,2023-01-01,2
0303050020 EXERCICIOS ORTOPTICOS,2023-02-01,0
0303050020 EXERCICIOS ORTOPTICOS,2023-03-01,0
0303050020 EXERCICIOS ORTOPTICOS,2023-04-01,0
0303050020 EXERCICIOS ORTOPTICOS,2023-05-01,0
0303050020 EXERCICIOS ORTOPTICOS,2023-06-01,0
0303050020 EXERCICIOS ORTOPTICOS,2023-07-01,0
0303050020 EXERCICIOS ORTOPTICOS,2023-08-01,0
0303050020 EXERCICIOS ORTOPTICOS,2023-09-01,2
0303050020 EXERCICIOS ORTOPTICOS,2023-10-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2017-10-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2017-11-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2017-12-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-01-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-02-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-03-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-04-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-05-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-06-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-07-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-08-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-09-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-10-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-11-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2018-12-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-01-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-02-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-03-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-04-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-05-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-06-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-07-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-08-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-09-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-10-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-11-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2019-12-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-01-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-02-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-03-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-04-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-05-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-06-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-07-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-08-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-09-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-10-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-11-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2020-12-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2021-01-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2021-02-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2021-03-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2021-04-01,0
0303050233 TRATAMENTO MEDICAMENTOSO DE DOENCA DA RETINA,2021-05-01,0
